'2019-12-16 14:12:18,632-INFO-14124-build_bid-19-session级别前置build_bid开始...'
'2019-12-16 14:14:43,736-INFO-14124-input_text-73-输入标的名称输入文字衡芳永51开始...'
'2019-12-16 14:14:43,740-INFO-14124-wait_until_visible-38-等待输入标的名称元素可见，耗时0.0...'
'2019-12-16 14:14:43,741-INFO-14124-get_ele-56-获取元素输入标的名称开始...'
'2019-12-16 14:14:43,756-INFO-14124-get_ele-69-获取输入标的名称元素，耗时0.01500082015991211...'
'2019-12-16 14:14:43,872-INFO-14124-input_text-88-获取输入标的名称元素，耗时0.13600754737854004...'
'2019-12-16 14:14:43,872-INFO-14124-input_text-73-输入利率/月输入文字10开始...'
'2019-12-16 14:14:43,877-INFO-14124-wait_until_visible-38-等待输入利率/月元素可见，耗时0.0...'
'2019-12-16 14:14:43,877-INFO-14124-get_ele-56-获取元素输入利率/月开始...'
'2019-12-16 14:14:43,892-INFO-14124-get_ele-69-获取输入利率/月元素，耗时0.01500082015991211...'
'2019-12-16 14:14:43,971-INFO-14124-input_text-88-获取输入利率/月元素，耗时0.09800553321838379...'
'2019-12-16 14:14:43,971-INFO-14124-input_text-73-输入期限输入文字1开始...'
'2019-12-16 14:14:43,975-INFO-14124-wait_until_visible-38-等待输入期限元素可见，耗时0.0...'
'2019-12-16 14:14:43,975-INFO-14124-get_ele-56-获取元素输入期限开始...'
'2019-12-16 14:14:43,992-INFO-14124-get_ele-69-获取输入期限元素，耗时0.017000913619995117...'
'2019-12-16 14:14:44,068-INFO-14124-input_text-88-获取输入期限元素，耗时0.09700560569763184...'
'2019-12-16 14:14:44,068-INFO-14124-input_text-73-输入贷款金额输入文字100000开始...'
'2019-12-16 14:14:44,072-INFO-14124-wait_until_visible-38-等待输入贷款金额元素可见，耗时0.0...'
'2019-12-16 14:14:44,072-INFO-14124-get_ele-56-获取元素输入贷款金额开始...'
'2019-12-16 14:14:44,088-INFO-14124-get_ele-69-获取输入贷款金额元素，耗时0.016000747680664062...'
'2019-12-16 14:14:44,213-INFO-14124-input_text-88-获取输入贷款金额元素，耗时0.14400839805603027...'
'2019-12-16 14:14:44,214-INFO-14124-input_text-73-输入竞标时长/天输入文字30开始...'
'2019-12-16 14:14:44,218-INFO-14124-wait_until_visible-38-等待输入竞标时长/天元素可见，耗时0.0...'
'2019-12-16 14:14:44,218-INFO-14124-get_ele-56-获取元素输入竞标时长/天开始...'
'2019-12-16 14:14:44,235-INFO-14124-get_ele-69-获取输入竞标时长/天元素，耗时0.016000986099243164...'
'2019-12-16 14:14:44,321-INFO-14124-input_text-88-获取输入竞标时长/天元素，耗时0.10700631141662598...'
'2019-12-16 14:14:44,322-INFO-14124-ele_click-91-点击元素点击风险测评按钮开始...'
'2019-12-16 14:14:44,326-INFO-14124-wait_until_visible-38-等待点击风险测评按钮元素可见，耗时0.0...'
'2019-12-16 14:14:44,326-INFO-14124-get_ele-56-获取元素点击风险测评按钮开始...'
'2019-12-16 14:14:44,357-INFO-14124-get_ele-69-获取点击风险测评按钮元素，耗时0.031001806259155273...'
'2019-12-16 14:14:44,468-INFO-14124-ele_click-106-点击点击风险测评按钮元素，耗时0.14600849151611328...'
'2019-12-16 14:14:44,468-INFO-14124-input_text-73-输入评估价值为1输入文字1开始...'
'2019-12-16 14:14:44,474-INFO-14124-wait_until_visible-38-等待输入评估价值为1元素可见，耗时0.0...'
'2019-12-16 14:14:44,474-INFO-14124-get_ele-56-获取元素输入评估价值为1开始...'
'2019-12-16 14:14:44,494-INFO-14124-get_ele-69-获取输入评估价值为1元素，耗时0.02000117301940918...'
'2019-12-16 14:14:44,587-INFO-14124-input_text-88-获取输入评估价值为1元素，耗时0.11800694465637207...'
'2019-12-16 14:14:44,587-INFO-14124-ele_click-91-点击元素项目录入页签点击开始...'
'2019-12-16 14:14:44,591-INFO-14124-wait_until_visible-38-等待项目录入页签点击元素可见，耗时0.0...'
'2019-12-16 14:14:44,591-INFO-14124-get_ele-56-获取元素项目录入页签点击开始...'
'2019-12-16 14:14:44,609-INFO-14124-get_ele-69-获取项目录入页签点击元素，耗时0.01800084114074707...'
'2019-12-16 14:14:44,745-INFO-14124-ele_click-106-点击项目录入页签点击元素，耗时0.15800905227661133...'
'2019-12-16 14:14:44,745-INFO-14124-input_text-73-输入籍贯输入文字中国开始...'
'2019-12-16 14:14:44,749-INFO-14124-wait_until_visible-38-等待输入籍贯元素可见，耗时0.0...'
'2019-12-16 14:14:44,749-INFO-14124-get_ele-56-获取元素输入籍贯开始...'
'2019-12-16 14:14:44,770-INFO-14124-get_ele-69-获取输入籍贯元素，耗时0.02000117301940918...'
'2019-12-16 14:14:44,876-INFO-14124-input_text-88-获取输入籍贯元素，耗时0.13100743293762207...'
'2019-12-16 14:14:44,876-INFO-14124-input_text-73-输入职业输入文字老赖开始...'
'2019-12-16 14:14:44,880-INFO-14124-wait_until_visible-38-等待输入职业元素可见，耗时0.0...'
'2019-12-16 14:14:44,880-INFO-14124-get_ele-56-获取元素输入职业开始...'
'2019-12-16 14:14:44,902-INFO-14124-get_ele-69-获取输入职业元素，耗时0.02200150489807129...'
'2019-12-16 14:14:45,044-INFO-14124-input_text-88-获取输入职业元素，耗时0.16800951957702637...'
'2019-12-16 14:14:45,045-INFO-14124-input_text-73-输入年龄输入文字18开始...'
'2019-12-16 14:14:45,050-INFO-14124-wait_until_visible-38-等待输入年龄元素可见，耗时0.0...'
'2019-12-16 14:14:45,050-INFO-14124-get_ele-56-获取元素输入年龄开始...'
'2019-12-16 14:14:45,067-INFO-14124-get_ele-69-获取输入年龄元素，耗时0.01700115203857422...'
'2019-12-16 14:14:45,157-INFO-14124-input_text-88-获取输入年龄元素，耗时0.11200642585754395...'
'2019-12-16 14:14:45,157-INFO-14124-ele_click-91-点击元素提交新建标的开始...'
'2019-12-16 14:14:45,161-INFO-14124-wait_until_visible-38-等待提交新建标的元素可见，耗时0.0...'
'2019-12-16 14:14:45,162-INFO-14124-get_ele-56-获取元素提交新建标的开始...'
'2019-12-16 14:14:45,177-INFO-14124-get_ele-69-获取提交新建标的元素，耗时0.01500082015991211...'
'2019-12-16 14:14:45,284-INFO-14124-ele_click-106-点击提交新建标的元素，耗时0.12700724601745605...'
'2019-12-16 14:14:47,285-INFO-14124-ele_click-91-点击元素点击最新一条标的开始...'
'2019-12-16 14:14:47,289-INFO-14124-wait_until_visible-38-等待点击最新一条标的元素可见，耗时0.0...'
'2019-12-16 14:14:47,289-INFO-14124-get_ele-56-获取元素点击最新一条标的开始...'
'2019-12-16 14:14:47,307-INFO-14124-get_ele-69-获取点击最新一条标的元素，耗时0.018001079559326172...'
'2019-12-16 14:14:47,416-INFO-14124-ele_click-106-点击点击最新一条标的元素，耗时0.13100743293762207...'
'2019-12-16 14:14:47,417-INFO-14124-ele_click-91-点击元素点击审核开始...'
'2019-12-16 14:14:47,421-INFO-14124-wait_until_visible-38-等待点击审核元素可见，耗时0.0...'
'2019-12-16 14:14:47,421-INFO-14124-get_ele-56-获取元素点击审核开始...'
'2019-12-16 14:14:47,441-INFO-14124-get_ele-69-获取点击审核元素，耗时0.02000117301940918...'
'2019-12-16 14:14:47,572-INFO-14124-ele_click-106-点击点击审核元素，耗时0.15500903129577637...'
'2019-12-16 14:14:47,573-INFO-14124-ele_click-91-点击元素审核通过开始...'
'2019-12-16 14:14:47,577-INFO-14124-wait_until_visible-38-等待审核通过元素可见，耗时0.0...'
'2019-12-16 14:14:47,578-INFO-14124-get_ele-56-获取元素审核通过开始...'
'2019-12-16 14:14:48,143-INFO-14124-get_ele-69-获取审核通过元素，耗时0.5650322437286377...'
'2019-12-16 14:14:48,300-INFO-14124-ele_click-106-点击审核通过元素，耗时0.727041482925415...'
'2019-12-16 14:14:50,300-INFO-14124-ele_click-91-点击元素点击最新一条标的开始...'
'2019-12-16 14:14:50,304-INFO-14124-wait_until_visible-38-等待点击最新一条标的元素可见，耗时0.0...'
'2019-12-16 14:14:50,304-INFO-14124-get_ele-56-获取元素点击最新一条标的开始...'
'2019-12-16 14:14:50,340-INFO-14124-get_ele-69-获取点击最新一条标的元素，耗时0.03600192070007324...'
'2019-12-16 14:14:50,545-INFO-14124-ele_click-106-点击点击最新一条标的元素，耗时0.24501419067382812...'
'2019-12-16 14:14:50,545-INFO-14124-ele_click-91-点击元素点击审核开始...'
'2019-12-16 14:14:50,549-INFO-14124-wait_until_visible-38-等待点击审核元素可见，耗时0.0...'
'2019-12-16 14:14:50,550-INFO-14124-get_ele-56-获取元素点击审核开始...'
'2019-12-16 14:14:50,571-INFO-14124-get_ele-69-获取点击审核元素，耗时0.021001100540161133...'
'2019-12-16 14:14:50,792-INFO-14124-ele_click-106-点击点击审核元素，耗时0.24601387977600098...'
'2019-12-16 14:14:50,792-INFO-14124-ele_click-91-点击元素审核通过开始...'
'2019-12-16 14:14:50,797-INFO-14124-wait_until_visible-38-等待审核通过元素可见，耗时0.0...'
'2019-12-16 14:14:50,797-INFO-14124-get_ele-56-获取元素审核通过开始...'
'2019-12-16 14:14:51,440-INFO-14124-get_ele-69-获取审核通过元素，耗时0.6430368423461914...'
'2019-12-16 14:14:51,591-INFO-14124-ele_click-106-点击审核通过元素，耗时0.7990458011627197...'
'2019-12-16 14:14:53,591-INFO-14124-ele_click-91-点击元素点击最新一条标的开始...'
'2019-12-16 14:14:53,596-INFO-14124-wait_until_visible-38-等待点击最新一条标的元素可见，耗时0.0...'
'2019-12-16 14:14:53,596-INFO-14124-get_ele-56-获取元素点击最新一条标的开始...'
'2019-12-16 14:14:53,612-INFO-14124-get_ele-69-获取点击最新一条标的元素，耗时0.016000986099243164...'
'2019-12-16 14:14:53,723-INFO-14124-ele_click-106-点击点击最新一条标的元素，耗时0.13200759887695312...'
'2019-12-16 14:14:53,723-INFO-14124-ele_click-91-点击元素点击审核开始...'
'2019-12-16 14:14:53,728-INFO-14124-wait_until_visible-38-等待点击审核元素可见，耗时0.0...'
'2019-12-16 14:14:53,728-INFO-14124-get_ele-56-获取元素点击审核开始...'
'2019-12-16 14:14:53,740-INFO-14124-get_ele-69-获取点击审核元素，耗时0.012000799179077148...'
'2019-12-16 14:14:53,878-INFO-14124-ele_click-106-点击点击审核元素，耗时0.1540083885192871...'
'2019-12-16 14:14:53,878-INFO-14124-ele_click-91-点击元素审核通过开始...'
'2019-12-16 14:14:53,883-INFO-14124-wait_until_visible-38-等待审核通过元素可见，耗时0.0...'
'2019-12-16 14:14:53,883-INFO-14124-get_ele-56-获取元素审核通过开始...'
'2019-12-16 14:14:54,514-INFO-14124-get_ele-69-获取审核通过元素，耗时0.6310360431671143...'
'2019-12-16 14:14:54,654-INFO-14124-ele_click-106-点击审核通过元素，耗时0.7760446071624756...'
'2019-12-16 14:14:57,070-INFO-14124-init_driver-16-前置initdriver开始...'
'2019-12-16 14:15:01,264-INFO-14124-init_driver-21-前置initdriver结束...'
'2019-12-16 14:15:01,264-INFO-14124-init_login-31-前置init_login开始...'
'2019-12-16 14:15:03,101-INFO-14124-input_text-73-登录页面输入用户名输入文字18684720553开始...'
'2019-12-16 14:15:03,106-INFO-14124-wait_until_visible-38-等待登录页面输入用户名元素可见，耗时0.0...'
'2019-12-16 14:15:03,106-INFO-14124-get_ele-56-获取元素登录页面输入用户名开始...'
'2019-12-16 14:15:03,140-INFO-14124-get_ele-69-获取登录页面输入用户名元素，耗时0.034001827239990234...'
'2019-12-16 14:15:03,328-INFO-14124-input_text-88-获取登录页面输入用户名元素，耗时0.22701311111450195...'
'2019-12-16 14:15:03,329-INFO-14124-input_text-73-登录页面输入密码输入文字python开始...'
'2019-12-16 14:15:03,333-INFO-14124-wait_until_visible-38-等待登录页面输入密码元素可见，耗时0.0...'
'2019-12-16 14:15:03,333-INFO-14124-get_ele-56-获取元素登录页面输入密码开始...'
'2019-12-16 14:15:03,359-INFO-14124-get_ele-69-获取登录页面输入密码元素，耗时0.026001691818237305...'
'2019-12-16 14:15:03,486-INFO-14124-input_text-88-获取登录页面输入密码元素，耗时0.15700888633728027...'
'2019-12-16 14:15:03,486-INFO-14124-ele_click-91-点击元素点击登录按钮开始...'
'2019-12-16 14:15:03,490-INFO-14124-wait_until_visible-38-等待点击登录按钮元素可见，耗时0.0...'
'2019-12-16 14:15:03,490-INFO-14124-get_ele-56-获取元素点击登录按钮开始...'
'2019-12-16 14:15:03,803-INFO-14124-get_ele-69-获取点击登录按钮元素，耗时0.3130178451538086...'
'2019-12-16 14:15:03,922-INFO-14124-ele_click-106-点击点击登录按钮元素，耗时0.43602466583251953...'
'2019-12-16 14:15:03,922-INFO-14124-init_login-33-后置init_login结束...'
'2019-12-16 14:15:05,933-INFO-14124-get_text-110-获取获取首页的标的余额元素txt开始...'
'2019-12-16 14:15:05,937-INFO-14124-wait_until_visible-38-等待获取首页的标的余额元素可见，耗时0.0...'
'2019-12-16 14:15:05,937-INFO-14124-get_ele-56-获取元素获取首页的标的余额开始...'
'2019-12-16 14:15:25,962-INFO-14124-get_ele-69-获取获取首页的标的余额元素，耗时20.025145292282104...'
'2019-12-16 14:15:25,983-INFO-14124-get_text-125-获取获取首页的标的余额元素text，耗时20.05014681816101...'
'2019-12-16 14:15:25,984-INFO-14124-ele_click-91-点击元素首页点击抢投标按钮开始...'
'2019-12-16 14:15:25,987-INFO-14124-wait_until_visible-38-等待首页点击抢投标按钮元素可见，耗时0.0...'
'2019-12-16 14:15:25,987-INFO-14124-get_ele-56-获取元素首页点击抢投标按钮开始...'
'2019-12-16 14:15:26,008-INFO-14124-get_ele-69-获取首页点击抢投标按钮元素，耗时0.02000117301940918...'
'2019-12-16 14:15:49,521-INFO-14124-ele_click-106-点击首页点击抢投标按钮元素，耗时23.537346124649048...'
'2019-12-16 14:15:49,521-INFO-14124-get_attr-130-获取投资页面获取用户余额元素data-amount参数开始...'
'2019-12-16 14:15:49,525-INFO-14124-wait_until_exist-53-等待投资页面获取用户余额元素存在，耗时0.0...'
'2019-12-16 14:15:49,525-INFO-14124-get_ele-56-获取元素投资页面获取用户余额开始...'
'2019-12-16 14:15:49,545-INFO-14124-get_ele-69-获取投资页面获取用户余额元素，耗时0.02000117301940918...'
'2019-12-16 14:15:49,556-INFO-14124-get_attr-144-获取投资页面获取用户余额元素值为152779577.92耗时0.03500199317932129...'
'2019-12-16 14:15:49,556-INFO-14124-input_text-73-输入投资金额框输入文字500开始...'
'2019-12-16 14:15:49,560-INFO-14124-wait_until_visible-38-等待输入投资金额框元素可见，耗时0.0...'
'2019-12-16 14:15:49,560-INFO-14124-get_ele-56-获取元素输入投资金额框开始...'
'2019-12-16 14:15:49,574-INFO-14124-get_ele-69-获取输入投资金额框元素，耗时0.014000892639160156...'
'2019-12-16 14:15:49,654-INFO-14124-input_text-88-获取输入投资金额框元素，耗时0.09800553321838379...'
'2019-12-16 14:15:49,654-INFO-14124-ele_click-91-点击元素点击投标按钮开始...'
'2019-12-16 14:15:49,657-INFO-14124-wait_until_visible-38-等待点击投标按钮元素可见，耗时0.0...'
'2019-12-16 14:15:49,658-INFO-14124-get_ele-56-获取元素点击投标按钮开始...'
'2019-12-16 14:15:49,678-INFO-14124-get_ele-69-获取点击投标按钮元素，耗时0.020000934600830078...'
'2019-12-16 14:15:49,743-ERROR-14124-ele_click-100-Traceback (most recent call last):
  File "D:\eclipse\selenium_learn\futurn_loan\common\basepage.py", line 97, in ele_click
    ele.click()
  File "D:\python\lib\site-packages\selenium\webdriver\remote\webelement.py", line 80, in click
    self._execute(Command.CLICK_ELEMENT)
  File "D:\python\lib\site-packages\selenium\webdriver\remote\webelement.py", line 633, in _execute
    return self._parent.execute(command, params)
  File "D:\python\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 321, in execute
    self.error_handler.check_response(response)
  File "D:\python\lib\site-packages\selenium\webdriver\remote\errorhandler.py", line 242, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.ElementClickInterceptedException: Message: element click intercepted: Element <button disabled="" class="btn btn-special height_style">...</button> is not clickable at point (1415, 744). Other element would receive the click: <div class="pd-right">...</div>
  (Session info: chrome=78.0.3904.108)

'
'2019-12-16 14:15:49,743-INFO-14124-screenshot_save-218-保存截图点击投标按钮2019-12-16_14H-15M-49S.png...'
'2019-12-16 14:15:50,186-INFO-14124-init_driver-24-后置initdriver开始...'
'2019-12-16 14:15:50,187-INFO-14124-init_driver-27-后置initdriver结束...'
'2019-12-16 14:15:50,187-INFO-14124-build_bid-28-session级别前置build_bid结束...'
'2019-12-16 14:15:50,188-INFO-14124-build_bid-19-session级别前置build_bid开始...'
'2019-12-16 14:15:53,551-INFO-14124-input_text-73-后台输入用户名输入文字lemon7开始...'
'2019-12-16 14:15:53,555-INFO-14124-wait_until_visible-38-等待后台输入用户名元素可见，耗时0.0...'
'2019-12-16 14:15:53,555-INFO-14124-get_ele-56-获取元素后台输入用户名开始...'
'2019-12-16 14:15:53,585-INFO-14124-get_ele-69-获取后台输入用户名元素，耗时0.03000164031982422...'
'2019-12-16 14:15:53,682-INFO-14124-input_text-88-获取后台输入用户名元素，耗时0.13100743293762207...'
'2019-12-16 14:15:53,683-INFO-14124-input_text-73-后台输入密码输入文字lemonbest开始...'
'2019-12-16 14:15:53,686-INFO-14124-wait_until_visible-38-等待后台输入密码元素可见，耗时0.0...'
'2019-12-16 14:15:53,686-INFO-14124-get_ele-56-获取元素后台输入密码开始...'
'2019-12-16 14:15:53,705-INFO-14124-get_ele-69-获取后台输入密码元素，耗时0.019001245498657227...'
'2019-12-16 14:15:53,790-INFO-14124-input_text-88-获取后台输入密码元素，耗时0.10700631141662598...'
'2019-12-16 14:15:53,790-INFO-14124-input_text-73-后台输入万能验证码输入文字hapi开始...'
'2019-12-16 14:15:53,794-INFO-14124-wait_until_visible-38-等待后台输入万能验证码元素可见，耗时0.0...'
'2019-12-16 14:15:53,795-INFO-14124-get_ele-56-获取元素后台输入万能验证码开始...'
'2019-12-16 14:15:53,814-INFO-14124-get_ele-69-获取后台输入万能验证码元素，耗时0.019001007080078125...'
'2019-12-16 14:15:53,873-INFO-14124-input_text-88-获取后台输入万能验证码元素，耗时0.08300447463989258...'
'2019-12-16 14:15:53,873-INFO-14124-ele_click-91-点击元素点击后台登录按钮开始...'
'2019-12-16 14:15:53,878-INFO-14124-wait_until_visible-38-等待点击后台登录按钮元素可见，耗时0.0...'
'2019-12-16 14:15:53,878-INFO-14124-get_ele-56-获取元素点击后台登录按钮开始...'
'2019-12-16 14:15:53,894-INFO-14124-get_ele-69-获取点击后台登录按钮元素，耗时0.016000747680664062...'
'2019-12-16 14:15:53,949-INFO-14124-ele_click-106-点击点击后台登录按钮元素，耗时0.0760045051574707...'
'2019-12-16 14:15:53,949-INFO-14124-ele_click-91-点击元素点击贷款管理开始...'
'2019-12-16 14:15:53,953-INFO-14124-wait_until_visible-38-等待点击贷款管理元素可见，耗时0.0...'
'2019-12-16 14:15:53,953-INFO-14124-get_ele-56-获取元素点击贷款管理开始...'
'2019-12-16 14:15:54,937-INFO-14124-get_ele-69-获取点击贷款管理元素，耗时0.9840562343597412...'
'2019-12-16 14:15:55,050-INFO-14124-ele_click-106-点击点击贷款管理元素，耗时1.1010630130767822...'
'2019-12-16 14:15:55,050-INFO-14124-switch_to_iframe-176-切换iframe切换iframe开始...'
'2019-12-16 14:15:55,054-INFO-14124-wait_until_exist-53-等待切换iframe元素存在，耗时0.0...'
'2019-12-16 14:15:55,055-INFO-14124-get_ele-56-获取元素切换iframe开始...'
'2019-12-16 14:15:55,077-INFO-14124-get_ele-69-获取切换iframe元素，耗时0.022001266479492188...'
'2019-12-16 14:15:55,109-INFO-14124-switch_to_iframe-190-切换iframe切换iframe结束，耗时0.059003591537475586...'
'2019-12-16 14:15:57,109-INFO-14124-ele_click-91-点击元素点击加标按钮开始...'
'2019-12-16 14:15:57,113-INFO-14124-wait_until_visible-38-等待点击加标按钮元素可见，耗时0.0...'
'2019-12-16 14:15:57,113-INFO-14124-get_ele-56-获取元素点击加标按钮开始...'
'2019-12-16 14:15:57,132-INFO-14124-get_ele-69-获取点击加标按钮元素，耗时0.019001007080078125...'
'2019-12-16 14:15:57,320-INFO-14124-ele_click-106-点击点击加标按钮元素，耗时0.2110118865966797...'
'2019-12-16 14:15:57,320-INFO-14124-input_text-73-输入借款人手机号输入文字13323234545开始...'
'2019-12-16 14:15:57,326-INFO-14124-wait_until_visible-38-等待输入借款人手机号元素可见，耗时0.0...'
'2019-12-16 14:15:57,326-INFO-14124-get_ele-56-获取元素输入借款人手机号开始...'
'2019-12-16 14:15:57,982-INFO-14124-get_ele-69-获取输入借款人手机号元素，耗时0.6550374031066895...'
'2019-12-16 14:15:58,258-INFO-14124-input_text-88-获取输入借款人手机号元素，耗时0.9380533695220947...'
'2019-12-16 14:15:58,758-INFO-14124-ele_click-91-点击元素选择借款人开始...'
'2019-12-16 14:15:58,763-INFO-14124-wait_until_visible-38-等待选择借款人元素可见，耗时0.0...'
'2019-12-16 14:15:58,763-INFO-14124-get_ele-56-获取元素选择借款人开始...'
'2019-12-16 14:15:58,812-INFO-14124-get_ele-69-获取选择借款人元素，耗时0.049002885818481445...'
'2019-12-16 14:15:59,178-INFO-14124-ele_click-106-点击选择借款人元素，耗时0.42002391815185547...'
'2019-12-16 14:15:59,178-INFO-14124-input_text-73-输入标的名称输入文字殷岚妍84开始...'
'2019-12-16 14:15:59,182-INFO-14124-wait_until_visible-38-等待输入标的名称元素可见，耗时0.0...'
'2019-12-16 14:15:59,183-INFO-14124-get_ele-56-获取元素输入标的名称开始...'
'2019-12-16 14:15:59,215-INFO-14124-get_ele-69-获取输入标的名称元素，耗时0.03200197219848633...'
'2019-12-16 14:15:59,422-INFO-14124-input_text-88-获取输入标的名称元素，耗时0.24401426315307617...'
'2019-12-16 14:15:59,422-INFO-14124-input_text-73-输入利率/月输入文字10开始...'
'2019-12-16 14:15:59,426-INFO-14124-wait_until_visible-38-等待输入利率/月元素可见，耗时0.0...'
'2019-12-16 14:15:59,426-INFO-14124-get_ele-56-获取元素输入利率/月开始...'
'2019-12-16 14:15:59,460-INFO-14124-get_ele-69-获取输入利率/月元素，耗时0.034002065658569336...'
'2019-12-16 14:15:59,607-INFO-14124-input_text-88-获取输入利率/月元素，耗时0.18501043319702148...'
'2019-12-16 14:15:59,607-INFO-14124-input_text-73-输入期限输入文字1开始...'
'2019-12-16 14:15:59,611-INFO-14124-wait_until_visible-38-等待输入期限元素可见，耗时0.0...'
'2019-12-16 14:15:59,611-INFO-14124-get_ele-56-获取元素输入期限开始...'
'2019-12-16 14:15:59,650-INFO-14124-get_ele-69-获取输入期限元素，耗时0.039002180099487305...'
'2019-12-16 14:15:59,780-INFO-14124-input_text-88-获取输入期限元素，耗时0.17300987243652344...'
'2019-12-16 14:15:59,780-INFO-14124-input_text-73-输入贷款金额输入文字100000开始...'
'2019-12-16 14:15:59,785-INFO-14124-wait_until_visible-38-等待输入贷款金额元素可见，耗时0.0...'
'2019-12-16 14:15:59,785-INFO-14124-get_ele-56-获取元素输入贷款金额开始...'
'2019-12-16 14:15:59,821-INFO-14124-get_ele-69-获取输入贷款金额元素，耗时0.03600192070007324...'
'2019-12-16 14:16:00,078-INFO-14124-input_text-88-获取输入贷款金额元素，耗时0.2980170249938965...'
'2019-12-16 14:16:00,078-INFO-14124-input_text-73-输入竞标时长/天输入文字30开始...'
'2019-12-16 14:16:00,082-INFO-14124-wait_until_visible-38-等待输入竞标时长/天元素可见，耗时0.0...'
'2019-12-16 14:16:00,082-INFO-14124-get_ele-56-获取元素输入竞标时长/天开始...'
'2019-12-16 14:16:00,110-INFO-14124-get_ele-69-获取输入竞标时长/天元素，耗时0.02800154685974121...'
'2019-12-16 14:16:00,295-INFO-14124-input_text-88-获取输入竞标时长/天元素，耗时0.2170124053955078...'
'2019-12-16 14:16:00,295-INFO-14124-ele_click-91-点击元素点击风险测评按钮开始...'
'2019-12-16 14:16:00,300-INFO-14124-wait_until_visible-38-等待点击风险测评按钮元素可见，耗时0.0...'
'2019-12-16 14:16:00,300-INFO-14124-get_ele-56-获取元素点击风险测评按钮开始...'
'2019-12-16 14:16:00,326-INFO-14124-get_ele-69-获取点击风险测评按钮元素，耗时0.026001691818237305...'
'2019-12-16 14:16:00,528-INFO-14124-ele_click-106-点击点击风险测评按钮元素，耗时0.23201322555541992...'
'2019-12-16 14:16:00,528-INFO-14124-input_text-73-输入评估价值为1输入文字1开始...'
'2019-12-16 14:16:00,532-INFO-14124-wait_until_visible-38-等待输入评估价值为1元素可见，耗时0.0...'
'2019-12-16 14:16:00,532-INFO-14124-get_ele-56-获取元素输入评估价值为1开始...'
'2019-12-16 14:16:00,577-INFO-14124-get_ele-69-获取输入评估价值为1元素，耗时0.044002532958984375...'
'2019-12-16 14:16:00,743-INFO-14124-input_text-88-获取输入评估价值为1元素，耗时0.21401214599609375...'
'2019-12-16 14:16:00,744-INFO-14124-ele_click-91-点击元素项目录入页签点击开始...'
'2019-12-16 14:16:00,748-INFO-14124-wait_until_visible-38-等待项目录入页签点击元素可见，耗时0.0...'
'2019-12-16 14:16:00,748-INFO-14124-get_ele-56-获取元素项目录入页签点击开始...'
'2019-12-16 14:16:00,774-INFO-14124-get_ele-69-获取项目录入页签点击元素，耗时0.026001691818237305...'
'2019-12-16 14:16:00,998-INFO-14124-ele_click-106-点击项目录入页签点击元素，耗时0.2540147304534912...'
'2019-12-16 14:16:00,998-INFO-14124-input_text-73-输入籍贯输入文字中国开始...'
'2019-12-16 14:16:01,002-INFO-14124-wait_until_visible-38-等待输入籍贯元素可见，耗时0.0...'
'2019-12-16 14:16:01,002-INFO-14124-get_ele-56-获取元素输入籍贯开始...'
'2019-12-16 14:16:01,024-INFO-14124-get_ele-69-获取输入籍贯元素，耗时0.022001028060913086...'
'2019-12-16 14:16:01,161-INFO-14124-input_text-88-获取输入籍贯元素，耗时0.1630091667175293...'
'2019-12-16 14:16:01,161-INFO-14124-input_text-73-输入职业输入文字老赖开始...'
'2019-12-16 14:16:01,166-INFO-14124-wait_until_visible-38-等待输入职业元素可见，耗时0.0...'
'2019-12-16 14:16:01,166-INFO-14124-get_ele-56-获取元素输入职业开始...'
'2019-12-16 14:16:01,208-INFO-14124-get_ele-69-获取输入职业元素，耗时0.041002511978149414...'
'2019-12-16 14:16:01,360-INFO-14124-input_text-88-获取输入职业元素，耗时0.19901132583618164...'
'2019-12-16 14:16:01,360-INFO-14124-input_text-73-输入年龄输入文字18开始...'
'2019-12-16 14:16:01,364-INFO-14124-wait_until_visible-38-等待输入年龄元素可见，耗时0.0...'
'2019-12-16 14:16:01,364-INFO-14124-get_ele-56-获取元素输入年龄开始...'
'2019-12-16 14:16:01,401-INFO-14124-get_ele-69-获取输入年龄元素，耗时0.036002397537231445...'
'2019-12-16 14:16:01,566-INFO-14124-input_text-88-获取输入年龄元素，耗时0.20601177215576172...'
'2019-12-16 14:16:01,566-INFO-14124-ele_click-91-点击元素提交新建标的开始...'
'2019-12-16 14:16:01,570-INFO-14124-wait_until_visible-38-等待提交新建标的元素可见，耗时0.0...'
'2019-12-16 14:16:01,570-INFO-14124-get_ele-56-获取元素提交新建标的开始...'
'2019-12-16 14:16:01,613-INFO-14124-get_ele-69-获取提交新建标的元素，耗时0.04200243949890137...'
'2019-12-16 14:16:01,847-INFO-14124-ele_click-106-点击提交新建标的元素，耗时0.2800159454345703...'
'2019-12-16 14:16:03,848-INFO-14124-ele_click-91-点击元素点击最新一条标的开始...'
'2019-12-16 14:16:03,852-INFO-14124-wait_until_visible-38-等待点击最新一条标的元素可见，耗时0.0...'
'2019-12-16 14:16:03,852-INFO-14124-get_ele-56-获取元素点击最新一条标的开始...'
'2019-12-16 14:16:03,873-INFO-14124-get_ele-69-获取点击最新一条标的元素，耗时0.021001100540161133...'
