'2019-12-18 14:37:26,976-INFO-3148-build_bid-19-session级别前置build_bid开始...'
'2019-12-18 14:38:53,543-INFO-3148-get_ele-56-获取元素输入贷款金额开始...'
'2019-12-18 14:38:53,561-INFO-3148-get_ele-69-获取输入贷款金额元素，耗时0.01800084114074707...'
'2019-12-18 14:38:53,680-INFO-3148-input_text-88-获取输入贷款金额元素，耗时0.14000821113586426...'
'2019-12-18 14:38:53,680-INFO-3148-input_text-73-输入竞标时长/天输入文字30开始...'
'2019-12-18 14:38:53,683-INFO-3148-wait_until_visible-38-等待输入竞标时长/天元素可见，耗时0.0...'
'2019-12-18 14:38:53,683-INFO-3148-get_ele-56-获取元素输入竞标时长/天开始...'
'2019-12-18 14:38:53,701-INFO-3148-get_ele-69-获取输入竞标时长/天元素，耗时0.018001079559326172...'
'2019-12-18 14:38:53,783-INFO-3148-input_text-88-获取输入竞标时长/天元素，耗时0.10300564765930176...'
'2019-12-18 14:38:53,783-INFO-3148-ele_click-91-点击元素点击风险测评按钮开始...'
'2019-12-18 14:38:53,787-INFO-3148-wait_until_visible-38-等待点击风险测评按钮元素可见，耗时0.0...'
'2019-12-18 14:38:53,787-INFO-3148-get_ele-56-获取元素点击风险测评按钮开始...'
'2019-12-18 14:38:53,805-INFO-3148-get_ele-69-获取点击风险测评按钮元素，耗时0.018001317977905273...'
'2019-12-18 14:38:53,924-INFO-3148-ele_click-106-点击点击风险测评按钮元素，耗时0.14000797271728516...'
'2019-12-18 14:38:53,924-INFO-3148-input_text-73-输入评估价值为1输入文字1开始...'
'2019-12-18 14:38:53,927-INFO-3148-wait_until_visible-38-等待输入评估价值为1元素可见，耗时0.0...'
'2019-12-18 14:38:53,927-INFO-3148-get_ele-56-获取元素输入评估价值为1开始...'
'2019-12-18 14:38:53,949-INFO-3148-get_ele-69-获取输入评估价值为1元素，耗时0.02200150489807129...'
'2019-12-18 14:38:54,025-INFO-3148-input_text-88-获取输入评估价值为1元素，耗时0.10100579261779785...'
'2019-12-18 14:38:54,025-INFO-3148-ele_click-91-点击元素项目录入页签点击开始...'
'2019-12-18 14:38:54,028-INFO-3148-wait_until_visible-38-等待项目录入页签点击元素可见，耗时0.0...'
'2019-12-18 14:38:54,028-INFO-3148-get_ele-56-获取元素项目录入页签点击开始...'
'2019-12-18 14:38:54,047-INFO-3148-get_ele-69-获取项目录入页签点击元素，耗时0.018001079559326172...'
'2019-12-18 14:38:54,159-INFO-3148-ele_click-106-点击项目录入页签点击元素，耗时0.13400769233703613...'
'2019-12-18 14:38:54,159-INFO-3148-input_text-73-输入籍贯输入文字中国开始...'
'2019-12-18 14:38:54,162-INFO-3148-wait_until_visible-38-等待输入籍贯元素可见，耗时0.0...'
'2019-12-18 14:38:54,163-INFO-3148-get_ele-56-获取元素输入籍贯开始...'
'2019-12-18 14:38:54,183-INFO-3148-get_ele-69-获取输入籍贯元素，耗时0.02000117301940918...'
'2019-12-18 14:38:54,273-INFO-3148-input_text-88-获取输入籍贯元素，耗时0.11400651931762695...'
'2019-12-18 14:38:54,274-INFO-3148-input_text-73-输入职业输入文字老赖开始...'
'2019-12-18 14:38:54,277-INFO-3148-wait_until_visible-38-等待输入职业元素可见，耗时0.0...'
'2019-12-18 14:38:54,277-INFO-3148-get_ele-56-获取元素输入职业开始...'
'2019-12-18 14:38:54,295-INFO-3148-get_ele-69-获取输入职业元素，耗时0.018001079559326172...'
'2019-12-18 14:38:54,380-INFO-3148-input_text-88-获取输入职业元素，耗时0.10600590705871582...'
'2019-12-18 14:38:54,380-INFO-3148-input_text-73-输入年龄输入文字18开始...'
'2019-12-18 14:38:54,383-INFO-3148-wait_until_visible-38-等待输入年龄元素可见，耗时0.0...'
'2019-12-18 14:38:54,383-INFO-3148-get_ele-56-获取元素输入年龄开始...'
'2019-12-18 14:38:54,405-INFO-3148-get_ele-69-获取输入年龄元素，耗时0.02200150489807129...'
'2019-12-18 14:38:54,490-INFO-3148-input_text-88-获取输入年龄元素，耗时0.11000633239746094...'
'2019-12-18 14:38:54,490-INFO-3148-ele_click-91-点击元素提交新建标的开始...'
'2019-12-18 14:38:54,493-INFO-3148-wait_until_visible-38-等待提交新建标的元素可见，耗时0.0...'
'2019-12-18 14:38:54,493-INFO-3148-get_ele-56-获取元素提交新建标的开始...'
'2019-12-18 14:38:54,514-INFO-3148-get_ele-69-获取提交新建标的元素，耗时0.021001100540161133...'
'2019-12-18 14:38:54,638-INFO-3148-ele_click-106-点击提交新建标的元素，耗时0.1480083465576172...'
'2019-12-18 14:38:56,639-INFO-3148-ele_click-91-点击元素点击最新一条标的开始...'
'2019-12-18 14:38:56,642-INFO-3148-wait_until_visible-38-等待点击最新一条标的元素可见，耗时0.0...'
'2019-12-18 14:38:56,642-INFO-3148-get_ele-56-获取元素点击最新一条标的开始...'
'2019-12-18 14:38:56,662-INFO-3148-get_ele-69-获取点击最新一条标的元素，耗时0.02000117301940918...'
'2019-12-18 14:38:56,781-INFO-3148-ele_click-106-点击点击最新一条标的元素，耗时0.14200830459594727...'
'2019-12-18 14:38:56,781-INFO-3148-ele_click-91-点击元素点击审核开始...'
'2019-12-18 14:38:56,784-INFO-3148-wait_until_visible-38-等待点击审核元素可见，耗时0.0...'
'2019-12-18 14:38:56,785-INFO-3148-get_ele-56-获取元素点击审核开始...'
'2019-12-18 14:38:56,804-INFO-3148-get_ele-69-获取点击审核元素，耗时0.019001007080078125...'
'2019-12-18 14:38:56,927-INFO-3148-ele_click-106-点击点击审核元素，耗时0.14600849151611328...'
'2019-12-18 14:38:56,927-INFO-3148-ele_click-91-点击元素审核通过开始...'
'2019-12-18 14:38:56,930-INFO-3148-wait_until_visible-38-等待审核通过元素可见，耗时0.0...'
'2019-12-18 14:38:56,930-INFO-3148-get_ele-56-获取元素审核通过开始...'
'2019-12-18 14:38:57,403-INFO-3148-get_ele-69-获取审核通过元素，耗时0.47302699089050293...'
'2019-12-18 14:38:57,540-INFO-3148-ele_click-106-点击审核通过元素，耗时0.6130349636077881...'
'2019-12-18 14:38:59,540-INFO-3148-ele_click-91-点击元素点击最新一条标的开始...'
'2019-12-18 14:38:59,543-INFO-3148-wait_until_visible-38-等待点击最新一条标的元素可见，耗时0.0...'
'2019-12-18 14:38:59,543-INFO-3148-get_ele-56-获取元素点击最新一条标的开始...'
'2019-12-18 14:38:59,562-INFO-3148-get_ele-69-获取点击最新一条标的元素，耗时0.019001007080078125...'
'2019-12-18 14:38:59,688-INFO-3148-ele_click-106-点击点击最新一条标的元素，耗时0.1480083465576172...'
'2019-12-18 14:38:59,688-INFO-3148-ele_click-91-点击元素点击审核开始...'
'2019-12-18 14:38:59,691-INFO-3148-wait_until_visible-38-等待点击审核元素可见，耗时0.0...'
'2019-12-18 14:38:59,691-INFO-3148-get_ele-56-获取元素点击审核开始...'
'2019-12-18 14:38:59,708-INFO-3148-get_ele-69-获取点击审核元素，耗时0.01700139045715332...'
'2019-12-18 14:38:59,862-INFO-3148-ele_click-106-点击点击审核元素，耗时0.1740097999572754...'
'2019-12-18 14:38:59,862-INFO-3148-ele_click-91-点击元素审核通过开始...'
'2019-12-18 14:38:59,865-INFO-3148-wait_until_visible-38-等待审核通过元素可见，耗时0.0...'
'2019-12-18 14:38:59,865-INFO-3148-get_ele-56-获取元素审核通过开始...'
'2019-12-18 14:39:00,416-INFO-3148-get_ele-69-获取审核通过元素，耗时0.5510315895080566...'
'2019-12-18 14:39:00,555-INFO-3148-ele_click-106-点击审核通过元素，耗时0.6930396556854248...'
'2019-12-18 14:39:02,556-INFO-3148-ele_click-91-点击元素点击最新一条标的开始...'
'2019-12-18 14:39:02,559-INFO-3148-wait_until_visible-38-等待点击最新一条标的元素可见，耗时0.0...'
'2019-12-18 14:39:02,559-INFO-3148-get_ele-56-获取元素点击最新一条标的开始...'
'2019-12-18 14:39:02,578-INFO-3148-get_ele-69-获取点击最新一条标的元素，耗时0.019001245498657227...'
'2019-12-18 14:39:02,703-INFO-3148-ele_click-106-点击点击最新一条标的元素，耗时0.14700865745544434...'
'2019-12-18 14:39:02,703-INFO-3148-ele_click-91-点击元素点击审核开始...'
'2019-12-18 14:39:02,706-INFO-3148-wait_until_visible-38-等待点击审核元素可见，耗时0.0...'
'2019-12-18 14:39:02,706-INFO-3148-get_ele-56-获取元素点击审核开始...'
'2019-12-18 14:39:02,724-INFO-3148-get_ele-69-获取点击审核元素，耗时0.018001079559326172...'
'2019-12-18 14:39:02,866-INFO-3148-ele_click-106-点击点击审核元素，耗时0.1630091667175293...'
'2019-12-18 14:39:02,866-INFO-3148-ele_click-91-点击元素审核通过开始...'
'2019-12-18 14:39:02,870-INFO-3148-wait_until_visible-38-等待审核通过元素可见，耗时0.0...'
'2019-12-18 14:39:02,870-INFO-3148-get_ele-56-获取元素审核通过开始...'
'2019-12-18 14:39:03,409-INFO-3148-get_ele-69-获取审核通过元素，耗时0.5390307903289795...'
'2019-12-18 14:39:03,542-INFO-3148-ele_click-106-点击审核通过元素，耗时0.6760387420654297...'
'2019-12-18 14:39:05,703-INFO-3148-init_driver-16-前置initdriver开始...'
'2019-12-18 14:39:09,691-INFO-3148-init_driver-21-前置initdriver结束...'
'2019-12-18 14:39:09,692-INFO-3148-init_login-31-前置init_login开始...'
'2019-12-18 14:39:11,234-INFO-3148-input_text-73-登录页面输入用户名输入文字18684720553开始...'
'2019-12-18 14:39:11,237-INFO-3148-wait_until_visible-38-等待登录页面输入用户名元素可见，耗时0.0...'
'2019-12-18 14:39:11,238-INFO-3148-get_ele-56-获取元素登录页面输入用户名开始...'
'2019-12-18 14:39:11,262-INFO-3148-get_ele-69-获取登录页面输入用户名元素，耗时0.023001432418823242...'
'2019-12-18 14:39:11,420-INFO-3148-input_text-88-获取登录页面输入用户名元素，耗时0.18601059913635254...'
'2019-12-18 14:39:11,420-INFO-3148-input_text-73-登录页面输入密码输入文字python开始...'
'2019-12-18 14:39:11,423-INFO-3148-wait_until_visible-38-等待登录页面输入密码元素可见，耗时0.0...'
'2019-12-18 14:39:11,424-INFO-3148-get_ele-56-获取元素登录页面输入密码开始...'
'2019-12-18 14:39:11,446-INFO-3148-get_ele-69-获取登录页面输入密码元素，耗时0.022001266479492188...'
'2019-12-18 14:39:11,569-INFO-3148-input_text-88-获取登录页面输入密码元素，耗时0.14900875091552734...'
'2019-12-18 14:39:11,569-INFO-3148-ele_click-91-点击元素点击登录按钮开始...'
'2019-12-18 14:39:11,572-INFO-3148-wait_until_visible-38-等待点击登录按钮元素可见，耗时0.0...'
'2019-12-18 14:39:11,572-INFO-3148-get_ele-56-获取元素点击登录按钮开始...'
'2019-12-18 14:39:11,588-INFO-3148-get_ele-69-获取点击登录按钮元素，耗时0.015001058578491211...'
'2019-12-18 14:39:11,651-INFO-3148-ele_click-106-点击点击登录按钮元素，耗时0.08200430870056152...'
'2019-12-18 14:39:11,651-INFO-3148-init_login-33-后置init_login结束...'
'2019-12-18 14:39:13,658-INFO-3148-get_text-110-获取获取首页的标的余额元素txt开始...'
'2019-12-18 14:39:13,661-INFO-3148-wait_until_visible-38-等待获取首页的标的余额元素可见，耗时0.0...'
'2019-12-18 14:39:13,661-INFO-3148-get_ele-56-获取元素获取首页的标的余额开始...'
'2019-12-18 14:39:33,541-INFO-3148-get_ele-69-获取获取首页的标的余额元素，耗时19.880136966705322...'
'2019-12-18 14:39:33,570-INFO-3148-get_text-125-获取获取首页的标的余额元素text，耗时19.91213870048523...'
'2019-12-18 14:39:33,570-INFO-3148-ele_click-91-点击元素首页点击抢投标按钮开始...'
'2019-12-18 14:39:33,573-INFO-3148-wait_until_visible-38-等待首页点击抢投标按钮元素可见，耗时0.0...'
'2019-12-18 14:39:33,573-INFO-3148-get_ele-56-获取元素首页点击抢投标按钮开始...'
'2019-12-18 14:39:33,588-INFO-3148-get_ele-69-获取首页点击抢投标按钮元素，耗时0.01500082015991211...'
'2019-12-18 14:39:56,843-INFO-3148-ele_click-106-点击首页点击抢投标按钮元素，耗时23.27233123779297...'
'2019-12-18 14:39:56,844-INFO-3148-get_attr-130-获取投资页面获取用户余额元素data-amount参数开始...'
'2019-12-18 14:39:56,846-INFO-3148-wait_until_exist-53-等待投资页面获取用户余额元素存在，耗时0.0...'
'2019-12-18 14:39:56,846-INFO-3148-get_ele-56-获取元素投资页面获取用户余额开始...'
'2019-12-18 14:39:56,866-INFO-3148-get_ele-69-获取投资页面获取用户余额元素，耗时0.019001245498657227...'
'2019-12-18 14:39:56,876-INFO-3148-get_attr-144-获取投资页面获取用户余额元素值为152382594.59耗时0.03200173377990723...'
'2019-12-18 14:39:56,877-INFO-3148-input_text-73-输入投资金额框输入文字500开始...'
'2019-12-18 14:39:56,879-INFO-3148-wait_until_visible-38-等待输入投资金额框元素可见，耗时0.0...'
'2019-12-18 14:39:56,879-INFO-3148-get_ele-56-获取元素输入投资金额框开始...'
'2019-12-18 14:39:56,890-INFO-3148-get_ele-69-获取输入投资金额框元素，耗时0.010000467300415039...'
'2019-12-18 14:39:56,970-INFO-3148-input_text-88-获取输入投资金额框元素，耗时0.09300541877746582...'
'2019-12-18 14:39:56,970-INFO-3148-ele_click-91-点击元素点击投标按钮开始...'
'2019-12-18 14:39:56,973-INFO-3148-wait_until_visible-38-等待点击投标按钮元素可见，耗时0.0...'
'2019-12-18 14:39:56,973-INFO-3148-get_ele-56-获取元素点击投标按钮开始...'
'2019-12-18 14:39:56,992-INFO-3148-get_ele-69-获取点击投标按钮元素，耗时0.019001245498657227...'
'2019-12-18 14:39:57,047-INFO-3148-ele_click-106-点击点击投标按钮元素，耗时0.07700443267822266...'
'2019-12-18 14:39:57,047-INFO-3148-get_ele-56-获取元素点击并查看按钮开始...'
'2019-12-18 14:39:57,062-INFO-3148-get_ele-69-获取点击并查看按钮元素，耗时0.01500082015991211...'
'2019-12-18 14:40:36,704-INFO-3148-get_text-110-获取获取用户详情页面用户剩余余额元素txt开始...'
'2019-12-18 14:40:36,707-INFO-3148-wait_until_visible-38-等待获取用户详情页面用户剩余余额元素可见，耗时0.0...'
'2019-12-18 14:40:36,707-INFO-3148-get_ele-56-获取元素获取用户详情页面用户剩余余额开始...'
'2019-12-18 14:40:36,723-INFO-3148-get_ele-69-获取获取用户详情页面用户剩余余额元素，耗时0.01500082015991211...'
'2019-12-18 14:40:36,739-INFO-3148-get_text-125-获取获取用户详情页面用户剩余余额元素text，耗时0.03500223159790039...'
'2019-12-18 14:40:36,739-INFO-3148-test_bid_successs-57-断言最新投资记录与投资操作符合'
'2019-12-18 14:40:36,739-INFO-3148-ele_click-91-点击元素点击投资记录按钮开始...'
'2019-12-18 14:40:36,742-INFO-3148-wait_until_visible-38-等待点击投资记录按钮元素可见，耗时0.0...'
'2019-12-18 14:40:36,742-INFO-3148-get_ele-56-获取元素点击投资记录按钮开始...'
'2019-12-18 14:40:36,756-INFO-3148-get_ele-69-获取点击投资记录按钮元素，耗时0.014000892639160156...'
'2019-12-18 14:40:36,813-INFO-3148-ele_click-106-点击点击投资记录按钮元素，耗时0.0740041732788086...'
'2019-12-18 14:40:36,813-INFO-3148-get_text-110-获取获取最新投资记录的投资日期元素txt开始...'
'2019-12-18 14:40:36,816-INFO-3148-wait_until_visible-38-等待获取最新投资记录的投资日期元素可见，耗时0.0...'
'2019-12-18 14:40:36,816-INFO-3148-get_ele-56-获取元素获取最新投资记录的投资日期开始...'
'2019-12-18 14:40:36,951-INFO-3148-get_ele-69-获取获取最新投资记录的投资日期元素，耗时0.1350078582763672...'
'2019-12-18 14:40:36,968-INFO-3148-get_text-125-获取获取最新投资记录的投资日期元素text，耗时0.15500879287719727...'
'2019-12-18 14:40:36,968-INFO-3148-get_text-110-获取获取最新投资记录的标的名称元素txt开始...'
'2019-12-18 14:40:36,971-INFO-3148-wait_until_visible-38-等待获取最新投资记录的标的名称元素可见，耗时0.0...'
'2019-12-18 14:40:36,971-INFO-3148-get_ele-56-获取元素获取最新投资记录的标的名称开始...'
'2019-12-18 14:40:36,985-INFO-3148-get_ele-69-获取获取最新投资记录的标的名称元素，耗时0.014000654220581055...'
'2019-12-18 14:40:37,002-INFO-3148-get_text-125-获取获取最新投资记录的标的名称元素text，耗时0.03300189971923828...'
'2019-12-18 14:40:37,002-INFO-3148-get_text-110-获取获取最新投资记录的投资金额元素txt开始...'
'2019-12-18 14:40:37,004-INFO-3148-wait_until_visible-38-等待获取最新投资记录的投资金额元素可见，耗时0.0...'
'2019-12-18 14:40:37,005-INFO-3148-get_ele-56-获取元素获取最新投资记录的投资金额开始...'
'2019-12-18 14:40:37,018-INFO-3148-get_ele-69-获取获取最新投资记录的投资金额元素，耗时0.013000726699829102...'
'2019-12-18 14:40:37,034-INFO-3148-get_text-125-获取获取最新投资记录的投资金额元素text，耗时0.03200173377990723...'
'2019-12-18 14:41:21,396-INFO-3148-get_text-110-获取获取投资页面的标的剩余可投金额元素txt开始...'
'2019-12-18 14:41:21,399-INFO-3148-wait_until_visible-38-等待获取投资页面的标的剩余可投金额元素可见，耗时0.0...'
'2019-12-18 14:41:21,399-INFO-3148-get_ele-56-获取元素获取投资页面的标的剩余可投金额开始...'
'2019-12-18 14:41:21,415-INFO-3148-get_ele-69-获取获取投资页面的标的剩余可投金额元素，耗时0.016000986099243164...'
'2019-12-18 14:41:21,432-INFO-3148-get_text-125-获取获取投资页面的标的剩余可投金额元素text，耗时0.03600192070007324...'
'2019-12-18 14:41:21,432-INFO-3148-test_bid_successs-70-断言标的金额减少'
'2019-12-18 14:41:21,435-INFO-3148-init_driver-24-后置initdriver开始...'
'2019-12-18 14:41:21,435-INFO-3148-init_driver-27-后置initdriver结束...'
'2019-12-18 14:41:21,437-INFO-3148-build_bid-28-session级别前置build_bid结束...'
'2019-12-18 15:02:31,952-INFO-16072-build_bid-19-session级别前置build_bid开始...'
'2019-12-18 15:02:35,292-INFO-16072-input_text-73-后台输入用户名输入文字lemon7开始...'
'2019-12-18 15:02:35,300-INFO-16072-wait_until_visible-38-等待后台输入用户名元素可见，耗时0.0...'
'2019-12-18 15:02:35,300-INFO-16072-get_ele-56-获取元素后台输入用户名开始...'
'2019-12-18 15:02:35,320-INFO-16072-get_ele-69-获取后台输入用户名元素，耗时0.02000141143798828...'
'2019-12-18 15:02:35,411-INFO-16072-input_text-88-获取后台输入用户名元素，耗时0.11800670623779297...'
'2019-12-18 15:02:35,411-INFO-16072-input_text-73-后台输入密码输入文字lemonbest开始...'
'2019-12-18 15:02:35,416-INFO-16072-wait_until_visible-38-等待后台输入密码元素可见，耗时0.0...'
'2019-12-18 15:02:35,416-INFO-16072-get_ele-56-获取元素后台输入密码开始...'
'2019-12-18 15:02:35,433-INFO-16072-get_ele-69-获取后台输入密码元素，耗时0.017000675201416016...'
'2019-12-18 15:02:35,496-INFO-16072-input_text-88-获取后台输入密码元素，耗时0.08400487899780273...'
'2019-12-18 15:02:35,497-INFO-16072-input_text-73-后台输入万能验证码输入文字hapi开始...'
'2019-12-18 15:02:35,500-INFO-16072-wait_until_visible-38-等待后台输入万能验证码元素可见，耗时0.0...'
'2019-12-18 15:02:35,500-INFO-16072-get_ele-56-获取元素后台输入万能验证码开始...'
'2019-12-18 15:02:35,517-INFO-16072-get_ele-69-获取后台输入万能验证码元素，耗时0.017000913619995117...'
'2019-12-18 15:02:35,573-INFO-16072-input_text-88-获取后台输入万能验证码元素，耗时0.0760042667388916...'
'2019-12-18 15:02:35,573-INFO-16072-ele_click-91-点击元素点击后台登录按钮开始...'
'2019-12-18 15:02:35,577-INFO-16072-wait_until_visible-38-等待点击后台登录按钮元素可见，耗时0.0...'
'2019-12-18 15:02:35,577-INFO-16072-get_ele-56-获取元素点击后台登录按钮开始...'
'2019-12-18 15:02:35,592-INFO-16072-get_ele-69-获取点击后台登录按钮元素，耗时0.01500082015991211...'
'2019-12-18 15:02:35,645-INFO-16072-ele_click-106-点击点击后台登录按钮元素，耗时0.07200407981872559...'
'2019-12-18 15:02:35,645-INFO-16072-ele_click-91-点击元素点击贷款管理开始...'
'2019-12-18 15:02:35,648-INFO-16072-wait_until_visible-38-等待点击贷款管理元素可见，耗时0.0...'
'2019-12-18 15:02:35,648-INFO-16072-get_ele-56-获取元素点击贷款管理开始...'
'2019-12-18 15:02:36,604-INFO-16072-get_ele-69-获取点击贷款管理元素，耗时0.9560546875...'
'2019-12-18 15:02:36,710-INFO-16072-ele_click-106-点击点击贷款管理元素，耗时1.065061092376709...'
'2019-12-18 15:02:36,710-INFO-16072-switch_to_iframe-176-切换iframe切换iframe开始...'
'2019-12-18 15:02:36,714-INFO-16072-wait_until_exist-53-等待切换iframe元素存在，耗时0.0...'
'2019-12-18 15:02:36,714-INFO-16072-get_ele-56-获取元素切换iframe开始...'
'2019-12-18 15:02:36,730-INFO-16072-get_ele-69-获取切换iframe元素，耗时0.016000747680664062...'
'2019-12-18 15:02:36,760-INFO-16072-switch_to_iframe-190-切换iframe切换iframe结束，耗时0.0500028133392334...'
'2019-12-18 15:02:38,761-INFO-16072-ele_click-91-点击元素点击加标按钮开始...'
'2019-12-18 15:02:38,764-INFO-16072-wait_until_visible-38-等待点击加标按钮元素可见，耗时0.0...'
'2019-12-18 15:02:38,764-INFO-16072-get_ele-56-获取元素点击加标按钮开始...'
'2019-12-18 15:02:38,781-INFO-16072-get_ele-69-获取点击加标按钮元素，耗时0.017000913619995117...'
'2019-12-18 15:02:38,904-INFO-16072-ele_click-106-点击点击加标按钮元素，耗时0.14300823211669922...'
'2019-12-18 15:02:38,904-INFO-16072-input_text-73-输入借款人手机号输入文字13323234545开始...'
'2019-12-18 15:02:38,908-INFO-16072-wait_until_visible-38-等待输入借款人手机号元素可见，耗时0.0...'
'2019-12-18 15:02:38,908-INFO-16072-get_ele-56-获取元素输入借款人手机号开始...'
'2019-12-18 15:02:39,469-INFO-16072-get_ele-69-获取输入借款人手机号元素，耗时0.5610322952270508...'
'2019-12-18 15:02:39,637-INFO-16072-input_text-88-获取输入借款人手机号元素，耗时0.7330420017242432...'
'2019-12-18 15:02:40,137-INFO-16072-ele_click-91-点击元素选择借款人开始...'
'2019-12-18 15:02:40,140-INFO-16072-wait_until_visible-38-等待选择借款人元素可见，耗时0.0...'
'2019-12-18 15:02:40,140-INFO-16072-get_ele-56-获取元素选择借款人开始...'
'2019-12-18 15:02:40,158-INFO-16072-get_ele-69-获取选择借款人元素，耗时0.01700115203857422...'
'2019-12-18 15:02:40,268-INFO-16072-ele_click-106-点击选择借款人元素，耗时0.13100743293762207...'
'2019-12-18 15:02:40,268-INFO-16072-input_text-73-输入标的名称输入文字班凤筠55开始...'
'2019-12-18 15:02:40,272-INFO-16072-wait_until_visible-38-等待输入标的名称元素可见，耗时0.0...'
'2019-12-18 15:02:40,272-INFO-16072-get_ele-56-获取元素输入标的名称开始...'
'2019-12-18 15:02:40,288-INFO-16072-get_ele-69-获取输入标的名称元素，耗时0.016001224517822266...'
'2019-12-18 15:02:40,404-INFO-16072-input_text-88-获取输入标的名称元素，耗时0.13600778579711914...'
'2019-12-18 15:02:40,404-INFO-16072-input_text-73-输入利率/月输入文字10开始...'
'2019-12-18 15:02:40,407-INFO-16072-wait_until_visible-38-等待输入利率/月元素可见，耗时0.0...'
'2019-12-18 15:02:40,407-INFO-16072-get_ele-56-获取元素输入利率/月开始...'
'2019-12-18 15:02:40,423-INFO-16072-get_ele-69-获取输入利率/月元素，耗时0.016000747680664062...'
'2019-12-18 15:02:40,497-INFO-16072-input_text-88-获取输入利率/月元素，耗时0.09300518035888672...'
'2019-12-18 15:02:40,497-INFO-16072-input_text-73-输入期限输入文字1开始...'
'2019-12-18 15:02:40,500-INFO-16072-wait_until_visible-38-等待输入期限元素可见，耗时0.0...'
'2019-12-18 15:02:40,501-INFO-16072-get_ele-56-获取元素输入期限开始...'
'2019-12-18 15:02:40,517-INFO-16072-get_ele-69-获取输入期限元素，耗时0.016000747680664062...'
'2019-12-18 15:02:40,600-INFO-16072-input_text-88-获取输入期限元素，耗时0.10300612449645996...'
'2019-12-18 15:02:40,600-INFO-16072-input_text-73-输入贷款金额输入文字100000开始...'
'2019-12-18 15:02:40,603-INFO-16072-wait_until_visible-38-等待输入贷款金额元素可见，耗时0.0...'
'2019-12-18 15:02:40,603-INFO-16072-get_ele-56-获取元素输入贷款金额开始...'
'2019-12-18 15:02:40,622-INFO-16072-get_ele-69-获取输入贷款金额元素，耗时0.018001079559326172...'
'2019-12-18 15:02:40,824-INFO-16072-input_text-88-获取输入贷款金额元素，耗时0.2240126132965088...'
'2019-12-18 15:02:40,825-INFO-16072-input_text-73-输入竞标时长/天输入文字30开始...'
'2019-12-18 15:02:40,828-INFO-16072-wait_until_visible-38-等待输入竞标时长/天元素可见，耗时0.0...'
'2019-12-18 15:02:40,828-INFO-16072-get_ele-56-获取元素输入竞标时长/天开始...'
'2019-12-18 15:02:40,860-INFO-16072-get_ele-69-获取输入竞标时长/天元素，耗时0.03200173377990723...'
'2019-12-18 15:02:40,955-INFO-16072-input_text-88-获取输入竞标时长/天元素，耗时0.13000750541687012...'
'2019-12-18 15:02:40,955-INFO-16072-ele_click-91-点击元素点击风险测评按钮开始...'
'2019-12-18 15:02:40,958-INFO-16072-wait_until_visible-38-等待点击风险测评按钮元素可见，耗时0.0...'
'2019-12-18 15:02:40,958-INFO-16072-get_ele-56-获取元素点击风险测评按钮开始...'
'2019-12-18 15:02:40,977-INFO-16072-get_ele-69-获取点击风险测评按钮元素，耗时0.019001007080078125...'
'2019-12-18 15:02:41,089-INFO-16072-ele_click-106-点击点击风险测评按钮元素，耗时0.13400769233703613...'
'2019-12-18 15:02:41,089-INFO-16072-input_text-73-输入评估价值为1输入文字1开始...'
'2019-12-18 15:02:41,092-INFO-16072-wait_until_visible-38-等待输入评估价值为1元素可见，耗时0.0...'
'2019-12-18 15:02:41,093-INFO-16072-get_ele-56-获取元素输入评估价值为1开始...'
'2019-12-18 15:02:41,114-INFO-16072-get_ele-69-获取输入评估价值为1元素，耗时0.021001100540161133...'
'2019-12-18 15:02:41,185-INFO-16072-input_text-88-获取输入评估价值为1元素，耗时0.09600543975830078...'
'2019-12-18 15:02:41,185-INFO-16072-ele_click-91-点击元素项目录入页签点击开始...'
'2019-12-18 15:02:41,188-INFO-16072-wait_until_visible-38-等待项目录入页签点击元素可见，耗时0.0...'
'2019-12-18 15:02:41,188-INFO-16072-get_ele-56-获取元素项目录入页签点击开始...'
'2019-12-18 15:02:41,204-INFO-16072-get_ele-69-获取项目录入页签点击元素，耗时0.016000747680664062...'
'2019-12-18 15:02:41,309-INFO-16072-ele_click-106-点击项目录入页签点击元素，耗时0.1240072250366211...'
'2019-12-18 15:02:41,309-INFO-16072-input_text-73-输入籍贯输入文字中国开始...'
'2019-12-18 15:02:41,313-INFO-16072-wait_until_visible-38-等待输入籍贯元素可见，耗时0.0...'
'2019-12-18 15:02:41,313-INFO-16072-get_ele-56-获取元素输入籍贯开始...'
'2019-12-18 15:02:41,332-INFO-16072-get_ele-69-获取输入籍贯元素，耗时0.019001007080078125...'
'2019-12-18 15:02:41,717-INFO-16072-input_text-88-获取输入籍贯元素，耗时0.40702319145202637...'
'2019-12-18 15:02:41,717-INFO-16072-input_text-73-输入职业输入文字老赖开始...'
'2019-12-18 15:02:41,720-INFO-16072-wait_until_visible-38-等待输入职业元素可见，耗时0.0...'
'2019-12-18 15:02:41,720-INFO-16072-get_ele-56-获取元素输入职业开始...'
'2019-12-18 15:02:41,743-INFO-16072-get_ele-69-获取输入职业元素，耗时0.02300095558166504...'
'2019-12-18 15:02:41,823-INFO-16072-input_text-88-获取输入职业元素，耗时0.10600614547729492...'
'2019-12-18 15:02:41,823-INFO-16072-input_text-73-输入年龄输入文字18开始...'
